Id,Text
"1240017","@Fuy Cat интересная последовательность вопросов https://ru.stackoverflow.com/questions/787462/как-удалить-куки-очистить-куки-в-xnet-c"
"1240334","Спасибо огромное!"
"1240418","Ошибка то какая? Текст какой? Код? Стек вызовов?"
"1241342","Русский язык бы Вам подучить.."
"1241578","Вы по сути ничем не ответили. ТС и так упомянул `UseProgram`. Дополните ответ подробностями?"
"1241739","@Arsen сейчас придёт jfs и скажет, что «ёрничать не нужно»"
"1242003","+1 за слово  ""загвостка"""
"1242008","картинки надо вставлять картинками, а не давать ссылки на внешний хостинг, где они протухнут через неделю. А код картинками (О, у меня первая наконец загрузилась!) это вообще моветон: вставляйте код текстом"
"1242154","надо бить, а то за фук возьму"
"1243502","Вы молодец, не сдавайтесь!"
"1243550","@Drakonoved upd)"
"1243998","Добавьте язык в метки вопроса."
"1245100","on ru.stackoverflow.com you have to ask a question only on Russian lang. For EN you can ask on the stackoverflow.com"
"1245136","Добрый день. В поиске есть масса инструкций, как настроить git. Достаточно только ввести в поиск Ваш запрос. https://encrypted.google.com/search?q=%D0%BD%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D0%BA%D0%B0+git+%D0%BD%D0%B0+windows+7"
"1245336","Alex: ""от того, что Вы добавили метки без описания он не стал онтопиком"" – Alex Вы так ревностно следите за каждым моим движением... Это говорит о многом... ))) Некоторые хотят здесь видеть вопросы, решаемые программистами, шире чем просто код... Как на англоязычном SO... Может будет найден копромисс.. )"
"1245563","Если вы не можете подсказать, лучше идите дальше. Тратите зря моё время, такая помощь мне не нужна. Умничать на словах любой может."
"1245846","Зачем писать ""я новичок"", если по вопросу ясно?"
"1246316","Очень странный ход: `row1 %= row_size;` - так Вы избежали ошибок стадии выполнения, но добавили возможность логических ошибок. Вместо этого лучше сделать код возврата ошибки, вывод сообщения о недопустимом значении или просто  завершение программы с ругательствами на неверный индекс. Но в Вашем случае, программа будет ""как-будто правильно"" работать и никто об ошибке может не узнать. До тех пор, пока какой-нибудь очередной спутник не улетит за пределы Солнечной системы."
"1246530","Полагаю, что нужно плясать от деления круга на сектора, вычисляя угол, а уже далее через полярные координаты, но как найти угол - не понимаю"
"1247117","[Замыкание](https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BC%D1%8B%D0%BA%D0%B0%D0%BD%D0%B8%D0%B5_(%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5)). https://habrahabr.ru/post/147620/"
"1247529","спасибо gil9red"
"1247570","просто кто то просто так ставит плюсы) не я"
"1247983","@Эдуард снизу вверх"
"1248202","В запросах на выборку будет генерироваться не Inner Join, а Left Join"
"1248876","Упоминания мамок на so, дожили."
"1248950","Таблица идет сплошная, не разделяясь на страницы. Помогите пожалуйста, не могу решить данную задачу"
"1249267","5. Распараллелить цикл:
For(i=2;i<N;i++)
For(j=2;i<N;j++)
  A[i,j] =A[i-2,j] +A[i,j-2];"
"1249827","У вас есть наработки по решению данной задачи? Если имеется то добавьте в вопрос."
"1249855","Напоминаю закрывающим, что простые вопросы не запрещены даже в том случае когда автор вопроса явно прогулял школьную математику."
"1250188","Вам пользователя-то не жалко? И почему они должны бить его именно слева?"
"1250856","@qwabra Есть хорошая английская пословица, - ""Не бойся собак, которые лают, остерегайся тех, которые молчат"""
"1252184","В вашем вопросе нет конкретики, поясню : без исходного кода сайта на котором вы пытаетесь регистрировать аккаунты ничего сказать нельзя. Вы отловили пост , а как он формируется понятия не имеете . Как обрабатывается в браузере , и на стороне сервера , есть ли шифрованный js который взаимодействует с сервером . Вы пытаетесь отправить готовый пост с данными о существовании которых сервер может даже не знать.
P/s здесь принято задавать конкретный вопрос по коду или решению , но никак не решение вашей проблемы в целом."
"1253352","Вы бы, глянули на правила форума. Ваш вопрос это ТЗ для биржи фриланса."
"1253503","чет я разжирел от недостатка физических нагрузок, что же делать? а, попробую просто немного по-другому есть )))"
"1253909","@Вячеслав SQL Server имеет функцию доступа к БД по сети установите и настройте MSSQL на одном из ПК вашей сети и подключайте по ip что тут сложного?"
"1253923","Я вас понял хорошо. Это вы не поняли. Вы из своей головы шаблончик про сетевые диски уберите, работа с сервером СУБД ничего общего с файловой помойкой на сетевом диске не имеет."
"1254147","Скопируйте текст ошибки из терминала и вставьте в вопрос вместо ссылки на изображение."
"1255049","Эдуард, сделано. Андрюхе спасибо."
"1255734","Редко ставлю ""-"", но это один из тех случаев. Если вы хотите, чтобы за вас сделали всю работу, то вы не по адресу. Если проблемы с конкретной частью - пожалуйста отредактируйте вопрос и я с удовольствием поставлю вопросу ""+"""
"1255810","Возможный дубликат вопроса: [Что такое NullReferenceException, и как мне исправить код?](https://ru.stackoverflow.com/questions/413041/%d0%a7%d1%82%d0%be-%d1%82%d0%b0%d0%ba%d0%be%d0%b5-nullreferenceexception-%d0%b8-%d0%ba%d0%b0%d0%ba-%d0%bc%d0%bd%d0%b5-%d0%b8%d1%81%d0%bf%d1%80%d0%b0%d0%b2%d0%b8%d1%82%d1%8c-%d0%ba%d0%be%d0%b4)"
"1255819","Это русскоязычный SO. Переведите свой вопрос."
"1255870","@Grundy ""кейс"" - чемоданчик такой плоский, их еще раньше ""дипломат"" называли. У него плоские бока, на которых удобно писать ивент лыснеры."
"1255927","вопрос из серии - ""сделайте за меня код"". Думаете кому-то интересно копаться в тонне кода, чтобы вам помочь?  Даже вопрос не сформулировали корректно `немножко криво отображается, но суть понятна` - типа ""я вам кину что есть, а дальше разбирайтесь сами!"". Хотите помощи - обособьте проблему, выделите, что конкретно хотите узнать, запостите как можно меньше кода(обрежте лишнее), и тогда узнаете быстро."
"1256009","Большое спасибо! Я точно ДЦП =)"
"1256144","МММММММда........."
"1257319","@Anonymous: Вы путаете любовь к программированию и любовь к решению чужих проблем."
"1257332","@Anonymous не уверен, что понял ваш комментарий"
"1257354","""Давайте добьем эту задачу!"" Давайте, откройте репозиторий на гитхабе, по каждому пункту задавайте новый вопрос. Оставляйте на него ссылку - каждый желающий сможет отправить PR."
"1257441","""То что вы грамотные пиарщики и для вас главное обложка - чести вам не делает. :)"" Можно узнать к кому вы обращаетесь и на каком основании был сделаны такие выводы?"
"1257445","А попробовать разобраться, изучить. Дать вопрос что именно не понятно? Или как минимум дать ссылки на примеры что вам не понятно. Не всегда есть легкие пути, если относится к этому так, то смысл вообще заниматься программированием, которое на половину состоит в том что бы вечно в чем то разбираться."
"1257453","так почему бы поэтапно не разобраться в какой то теме"
"1258308","Это и есть причина почему Kotlin не взлетит и почему не взлетают все JVM based языки: groovy, scala, ceylon и имя им легион"
"1258967","Ну какие могут быть предположения? найдите и покажите в вопросе именно тот код, который приводит к ошибке - тогда и появится предмет для обсуждения."
"1259092","Это легко исправляется просмотром видео на youtube, или чтением какой то документации. Ресурс создан для решения проблем, и пополнения базы данных их решений."
"1259691","This is mostly a matter of personal taste. Sometimes extra verbosity is for conveying deeper meaning too"
"1260099","@DenisBubnov да, согласен. Комментарии к вопросу читать скорее всего будут редко. Отредактирую."
"1260104","`Я их уже связал в phpmyAdmin` если вы решили проблему, просьба опубликовать решение. Если нет, тогда предоставьте схему БД, запрос без знания столбцов не написать"
"1260120","вам кофе с молоком или без?..."
"1260850","Welcome to StackOverflow in russian. As follows from the name, Russian is the working language of this site. Please either translate your question into Russian or [`ask the same question on StackOverflow in English`](http://stackoverflow.com/questions/ask). This question may get closed soon, but if you choose to translate, it will surely be reopened, once the translation is done."
"1261818","так переделай callback'и на Promise и все"
"1261892","любую асинхронную функцию с callback можно легко переделать в Promise: `new Promise(r=>func((...args)=>{ r(...args);}))` плюс вариации с передачей параметров. если конечно у тебя сейчас не половина Promise о которых ты не знаешь."
"1261908","Вся необходимая информация должна быть непосредственно в вопросе. Лучше всего чтобы был [mcve]"
"1263475","прочитал и решил... а почему Вы собственно решили, что речь про joda.time? Возможно автор имел ввиду LocalDate? И почему ответили про Calendar, если прочитали не про него?"
"1264787","каждый проект имеет свой драйвер, а машину рулит один водитель. По моему все нормально..."
"1264818","@Harry, по моему он шутит"
"1265198","Данный вопрос следует закрыть, потому что программисты не верят в гороскопы."
"1266156","@ikar плохая работа значит, мне доводилось бывать на такой, в чате которой и более откровенные картинки были абсолютной нормой)) Впрочем, это уже оффтопик"
"1268191","что же за монстр заставил вас верстать под ie??"
"1268198","@paul-wall садисты. (:"
"1269308","Почитай про перегрузку оператора <<. Это как раз твой случай."
"1269873","холиварить не перехоливарить..."
"1270098","Пока не получается. Как только, так сразу"
"1270394","https://www.youtube.com/watch?v=uL6vFYLX7Bk (Простите, не удержался.)"
"1270553","-1. Вопрос был почему строка распознается как число, а не как выполнить учебное задание."
"1270554","-1. Вопрос был почему строка распознается как число, а не как выполнить учебное задание."
"1271352","@slowBro, и уметь ими пользоваться:)"
"1271562","Windows Forms  App"
"1271649","""Нижнее подчёркивание"" -- а бывает ""верхнее *под*чёркивание""???"
"1271984","Господа программисты, давайте договоримся о том, что ставить минус и, затем, отваливать без комментариев - неприлично.  Поставил минус - распишись."
"1273181","@MikhailGrebenev какая разница, это ж практически одно и тоже"
"1273406","@Дмытрык ммм, перепутали?"
"1274354","Как минимум, функция должна объявляться до применения."
"1274361","@ЮрийСПб Тогда почему человек так и не написал? Или сообщество должно родить вопрос за человека который его задает? Как-то не совсем правильно получается."
"1274369","@ЮрийСПб В этом я с вами согласен, но все равно. Человек должен хоть какую-то активность проявлять... Тут палка с двумя концами, не знаешь как поступить правильно. Помоги (50 на 50), или альтернатива..."
"1274397","Спасибо большое)"
"1274607","@VladSpirin, а кто его знает... Меня тут давеча обвинили в непристойном  поведении с новичками, так я ся скромно веду  и посылаю его учить `css`))))))"
"1275121","Не верю. Надо копать дальше."
"1275581","@Grundy, ну она не едет."
"1278237","@Sergey, Мне? вы кое что попутали, а вроде не первый день на сайте!!"
"1278628","@Grundy, Может сначала прочитать, а потом делать и отмерять? Ну, знаешь, чтобы тупая голова ногам покой дала."
"1280326","прикольно :))))"
